subject_id,imp_billindsev,imp_educat,imp_female,imp_financindsev,imp_foodindsev,imp_houseindsev,imp_race,q4r_age,r_age,sevhard,sevhealthd,spmpov,spmres,q4foodindsev,q4houseindsev,q4billindsev,q4financindsev,q4sevhard,q4spmres,q4spmpov,qweight_p,qweight_pu,q8r_age,q8sevhealthd,q8foodindsev,q8houseindsev,q8billindsev,q8financindsev,q8sevhard,q8spmres,q8spmpov
420,0,4,0,0,0,0,1. White Non-Hispanic,70,69,0,0,0,207400,0,0,0,0,0,128498.5,0,10436,5218,71,0,0,1,0,0,1,136575.86,0
1310,1,1,1,0,1,0,2. Black Non-Hispanic,,19,1,0,0,76631.117,,,,,,,,15587,15587,,,,,,,,,
2162,0,4,1,0,0,0,5. Hispanic,65,65,0,1,0,17789.637,0,0,0,0,0,2388.5137,1,2136,2136,67,0,0,0,0,0,0,16255.839,0
1934,0,1,1,0,0,0,1. White Non-Hispanic,,18,0,0,1,35097.16,,,,,,,,14931,4977,,,,,,,,,
678,0,3,1,1,0,0,2. Black Non-Hispanic,,64,1,0,0,105367.55,0,0,0,0,0,106836.49,0,9738,4869,66,0,0,0,0,0,0,51468.805,0
1549,0,3,1,0,0,0,1. White Non-Hispanic,,93,0,1,0,95786.289,,,,,,,,11114,11114,,,,,,,,,
475,0,4,0,0,0,0,3. Asian Non-Hispanic,62,60,0,0,0,74677.016,0,0,0,0,0,91468.031,0,37212,18606,64,0,0,0,0,0,0,126641.52,0
2251,0,4,0,0,0,0,3. Asian Non-Hispanic,,36,0,1,0,207400,,,,,,,,23929,11964,,,,,,,,,
1217,0,4,1,1,0,0,2. Black Non-Hispanic,,64,1,1,0,83193.633,,,,,,,,1981,1981,,,,,,,,,
207,0,4,0,0,0,0,1. White Non-Hispanic,35,33,0,0,0,115578.66,0,0,0,0,0,90892.211,0,10500,5250,,,,,,,,,
1814,0,4,1,0,1,0,1. White Non-Hispanic,88,87,1,1,0,81705.336,0,0,0,1,1,121091.38,0,7491,3746,89,1,0,0,0,1,1,196586.64,0
2221,0,3,1,1,0,0,2. Black Non-Hispanic,43,43,1,0,0,156356.47,0,0,0,0,0,83612.656,0,4398,733,45,0,0,0,0,0,0,90294.789,0
85,0,4,0,0,0,0,3. Asian Non-Hispanic,38,,0,0,0,182337.7,0,0,0,0,0,209057.91,0,37180,18590,,,,,,,,,
2207,0,4,1,0,0,0,1. White Non-Hispanic,,34,0,0,0,148687.14,,,,,,,,5224,2612,,,,,,,,,
651,0,3,1,0,0,0,2. Black Non-Hispanic,23,23,0,0,0,64566.957,0,0,0,0,0,30570.367,1,7959,1990,24,0,0,0,0,0,0,99986.617,0
6,0,2,0,0,0,0,4. Other / MultiRacial,,20,0,0,1,20779.104,,,,,,,,8386,4193,,,,,,,,,
1352,1,3,1,1,0,1,1. White Non-Hispanic,,27,1,0,0,36454.652,,,,,,,,14430,14430,,,,,,,,,
295,0,4,1,0,0,0,1. White Non-Hispanic,24,23,0,0,0,138220.61,0,0,0,0,0,87004.266,0,37212,9303,,,,,,,,,
2209,1,2,1,0,0,0,4. Other / MultiRacial,,19,1,0,0,75018.055,,,,,,,,13689,4563,,,,,,,,,
1613,1,2,1,1,0,0,2. Black Non-Hispanic,,45,1,1,0,37041.555,,,,,,,,6020,3010,,,,,,,,,
2244,1,2,1,1,0,0,2. Black Non-Hispanic,,40,1,1,0,60371.848,,,,,,,,17208,5736,,,,,,,,,
2252,0,3,0,0,0,0,1. White Non-Hispanic,56,55,0,0,0,77151.797,0,0,0,0,0,42375,0,16011,16011,57,0,0,0,0,0,0,43000,0
364,0,4,1,0,0,0,1. White Non-Hispanic,92,91,0,0,0,24361.197,0,0,0,0,0,25400,0,5873,5873,93,1,0,0,0,0,0,18011.584,0
2071,1,2,1,0,0,0,5. Hispanic,,28,1,0,1,9301.6279,,,,,,,,5654,5654,23,0,0,1,0,0,1,44134.539,0
8,0,1,1,0,0,0,1. White Non-Hispanic,77,75,0,1,0,19403.98,0,0,0,0,0,30252.98,0,13978,13978,78,1,0,0,0,0,0,16943.164,0
530,0,4,1,1,0,0,4. Other / MultiRacial,,43,1,1,0,59776.789,,,,,,,,2651,1326,,,,,,,,,
1656,0,3,1,0,0,0,1. White Non-Hispanic,,60,0,1,0,73576.367,,,,,,,,6121,3060,,,,,,,,,
50,0,2,0,0,1,0,4. Other / MultiRacial,,57,1,0,0,23960.039,,,,,,,,6102,3051,,,,,,,,,
118,0,3,0,1,0,0,1. White Non-Hispanic,60,59,1,1,0,31093.043,1,0,0,1,1,10011,1,8683,8683,61,1,1,0,0,1,1,10215,1
1277,0,4,1,1,0,0,2. Black Non-Hispanic,68,67,1,1,0,56037.48,0,0,0,0,0,3098.5408,1,3272,1636,69,1,1,0,0,0,1,20761.859,0
980,0,4,1,0,0,0,1. White Non-Hispanic,,,0,0,0,70468.984,,,,,,,,9824,4912,,,,,,,,,
690,0,4,0,1,0,0,4. Other / MultiRacial,56,55,1,1,0,81100.078,0,0,0,0,0,121377.3,0,6811,3406,57,1,0,0,0,0,0,83306.422,0
1693,1,3,1,1,0,0,1. White Non-Hispanic,52,47,1,0,0,58754.008,1,0,0,0,1,49788.5,0,5204,2602,47,1,0,0,0,0,0,52869.406,0
1635,0,3,1,0,0,0,2. Black Non-Hispanic,24,23,0,0,1,32378.289,0,0,0,0,0,23593.84,1,2145,715,25,0,0,0,0,0,0,69696.039,0
1511,0,3,1,0,0,0,1. White Non-Hispanic,57,56,0,0,0,207400,0,0,0,0,0,142396.81,0,8529,2132,58,0,0,0,0,0,0,206718.41,0
254,0,1,1,0,0,0,2. Black Non-Hispanic,,67,0,1,1,9442.7734,,,,,,,,8605,8605,,,,,,,,,
1325,0,4,1,0,0,0,3. Asian Non-Hispanic,,41,0,0,0,112525.38,,,,,,,,13954,6977,43,0,0,0,0,0,0,187675.23,0
1099,0,4,1,0,0,0,1. White Non-Hispanic,67,66,0,0,0,162522.98,0,0,0,0,0,80495.797,0,8667,4334,68,0,0,0,0,0,0,74057.469,0
947,0,3,0,0,0,0,1. White Non-Hispanic,66,65,0,0,0,207400,0,0,0,0,0,157249,0,19269,9634,,0,0,0,0,0,0,153820.75,0
75,0,1,0,0,0,0,1. White Non-Hispanic,,68,0,0,1,1314.439,,,,,,,,36535,36535,,,,,,,,,
1356,0,3,0,0,0,0,2. Black Non-Hispanic,21,20,0,1,0,35854.289,0,0,0,0,0,-1914.2026,1,7756,3878,22,0,0,0,0,0,0,138297.45,0
2195,0,3,1,0,0,0,1. White Non-Hispanic,,57,0,1,0,22932.674,,,,,,,,19052,19052,,,,,,,,,
745,0,1,1,0,0,0,2. Black Non-Hispanic,31,30,0,0,0,24952.068,0,0,0,0,0,27554.037,0,2853,2853,32,0,0,0,0,0,0,33031.594,0
1752,0,4,1,1,0,0,2. Black Non-Hispanic,,48,1,0,0,101053.25,,,,,,,,4909,1636,,,,,,,,,
1482,1,2,1,1,1,0,2. Black Non-Hispanic,53,50,1,1,0,28366.504,1,0,1,1,1,35596.957,0,13234,6617,54,1,1,0,0,1,1,33622.488,0
1055,0,1,1,0,0,0,2. Black Non-Hispanic,,18,0,0,0,44393.59,,,,,,,,7433,7433,41,0,0,0,0,0,1,31533.084,0
180,1,3,1,0,0,0,1. White Non-Hispanic,59,57,1,0,0,122723.3,0,0,0,0,1,102556.03,0,32276,8069,60,0,0,0,0,0,0,152711.95,0
758,0,4,1,0,0,0,1. White Non-Hispanic,,59,0,0,0,89121.5,0,0,0,0,0,48872.84,0,9193,4596,,0,0,0,0,0,0,88130.453,0
801,0,2,0,1,0,1,1. White Non-Hispanic,46,47,1,0,0,174459.5,0,0,0,1,1,129981.23,0,37212,12404,50,0,0,0,0,1,1,144961.58,0
1779,0,4,0,0,0,0,4. Other / MultiRacial,,72,0,1,0,59710.75,,,,,,,,1665,1665,,,,,,,,,
747,0,1,1,1,1,0,5. Hispanic,59,58,1,1,1,11019.323,1,0,0,1,1,23745.73,0,9802,4901,60,1,1,0,1,1,1,29920.746,0
976,0,2,1,0,0,0,1. White Non-Hispanic,,81,0,1,0,42500,,,,,,,,11469,5734,,,,,,,,,
1974,0,4,0,0,0,0,5. Hispanic,28,27,0,0,1,5967.1499,0,0,0,0,0,116994.97,0,8881,4440,28,0,0,0,0,0,0,55003.965,0
2340,0,3,1,0,0,0,2. Black Non-Hispanic,,38,0,1,0,20883.402,,,,,,,,3085,3085,,,,,,,,,
2248,0,2,1,0,0,0,1. White Non-Hispanic,64,64,0,0,0,66258.898,0,0,0,0,0,51091,0,16154,8077,65,0,0,0,0,0,0,73346.586,0
280,0,3,0,0,0,0,1. White Non-Hispanic,23,22,0,0,0,128907.17,0,0,0,0,0,114078.75,0,37212,12404,24,0,0,0,0,0,0,37833.473,0
2097,0,2,1,0,0,0,1. White Non-Hispanic,83,82,0,0,0,103544.16,0,0,0,0,0,9600,1,8109,8109,84,0,0,0,0,0,0,7600,1
1413,0,1,0,0,0,0,2. Black Non-Hispanic,,64,0,0,1,26508.52,,,,,,,,22198,7399,,,,,,,,,
1610,0,3,1,0,0,0,1. White Non-Hispanic,63,62,1,1,0,66214.148,0,0,0,0,0,35556,0,6880,3440,65,1,0,0,0,0,0,32563.424,0
22,0,2,1,0,0,0,2. Black Non-Hispanic,56,55,0,0,0,34598.727,0,0,0,0,0,37553.719,0,11281,5640,58,0,0,0,0,0,0,14813.737,1
2260,0,1,0,0,1,0,3. Asian Non-Hispanic,,19,1,1,0,177580.34,,,,,,,,37212,9303,,,,,,,,,
1815,0,1,1,1,1,0,5. Hispanic,,46,1,1,1,9906.6006,,,,,,,,14473,4824,,,,,,,,,
1252,0,1,0,0,0,0,5. Hispanic,,62,0,1,0,28914.283,,,,,,,,31374,15687,,,,,,,,,
831,0,4,1,0,0,0,1. White Non-Hispanic,62,61,0,0,0,90068.25,0,0,0,0,0,60324.602,0,5545,5545,63,0,0,0,0,0,0,84230.891,0
622,0,3,1,0,0,0,5. Hispanic,73,72,0,0,0,88368.445,0,0,0,0,0,7851.7876,1,5664,2832,74,1,0,0,0,0,0,21735.42,0
411,1,2,0,1,1,0,4. Other / MultiRacial,65,54,1,1,1,11202.48,1,0,0,1,1,26357.98,0,3100,3100,66,1,0,0,0,0,0,110154.75,0
1441,0,2,1,0,0,0,2. Black Non-Hispanic,,50,0,1,0,52487.848,,,,,,,,9942,2486,,,,,,,,,
84,0,2,1,0,0,0,2. Black Non-Hispanic,70,69,0,0,0,54964.551,0,0,0,0,0,-11120.439,1,4252,1417,,,,,,,,,
235,1,3,0,1,0,0,5. Hispanic,,22,1,0,1,13144.374,,,,,,,,34839,17420,,,,,,,,,
351,0,4,1,0,0,0,1. White Non-Hispanic,60,58,0,0,0,93103.766,0,0,0,0,0,59386.664,0,12199,6100,61,0,0,0,0,0,0,98696.469,0
16,0,2,1,0,1,0,5. Hispanic,,38,1,0,0,41400.48,,,,,,,,3882,1941,,,,,,,,,
1978,0,4,0,0,0,0,1. White Non-Hispanic,77,76,0,0,0,31726.43,0,0,0,0,0,58785.344,0,10559,5280,78,1,0,0,0,0,0,44181.73,0
933,0,1,1,1,0,0,5. Hispanic,,31,1,0,0,35705.957,,,,,,,,2872,2872,,,,,,,,,
962,1,1,1,1,0,0,1. White Non-Hispanic,19,18,1,1,0,39194.832,1,0,1,1,1,19292.721,1,37212,12404,,1,1,0,0,1,1,-555.80109,1
1891,0,2,1,1,0,0,2. Black Non-Hispanic,,82,1,0,1,8264.2881,,,,,,,,2408,2408,,,,,,,,,
1469,0,4,0,0,0,0,2. Black Non-Hispanic,,82,0,0,0,24124.068,,,,,,,,6215,6215,,,,,,,,,
2325,0,4,1,0,0,0,3. Asian Non-Hispanic,71,70,1,0,1,18221.1,0,0,0,0,1,63019.5,0,31761,10587,72,0,0,0,0,0,1,50797.152,0
975,0,1,0,0,0,0,5. Hispanic,,27,0,0,0,157035.78,,,,,,,,17000,8500,,,,,,,,,
575,0,2,0,0,0,0,2. Black Non-Hispanic,,45,1,1,0,122862.91,,,,,,,,3246,1623,,,,,,,,,
529,0,2,1,1,1,0,5. Hispanic,51,50,1,1,1,21779.484,0,0,0,0,0,18477.561,1,1852,1852,52,1,1,0,0,1,1,31755.156,0
879,0,4,1,0,0,0,5. Hispanic,38,35,0,0,0,67134.75,0,0,0,0,1,141948.63,0,3191,1596,,,,,,,,,
1251,0,4,0,0,0,0,4. Other / MultiRacial,,57,1,0,0,73316.188,,,,,,,,1779,1779,,1,0,0,0,1,1,17011.143,0
1630,0,4,1,0,0,0,2. Black Non-Hispanic,46,44,0,0,0,207400,0,0,0,0,0,119177.04,0,1561,390,47,0,0,0,0,0,0,70043.508,0
1824,0,2,1,0,0,0,2. Black Non-Hispanic,,78,0,0,1,8291.542,,,,,,,,5485,2742,,,,,,,,,
911,0,4,1,0,1,0,5. Hispanic,,35,1,0,0,54728.25,,,,,,,,11239,11239,,,,,,,,,
2212,0,4,0,0,0,0,2. Black Non-Hispanic,55,49,0,0,0,59234.898,0,0,0,0,0,52707.676,0,6321,3160,55,0,0,0,0,0,0,97908.797,0
2335,0,4,1,0,0,0,1. White Non-Hispanic,67,66,0,1,0,128917.9,0,0,0,0,0,209057.91,0,6800,2267,68,1,1,0,0,0,1,206718.41,0
1573,0,4,1,0,0,0,1. White Non-Hispanic,88,80,0,0,0,21753.043,0,0,0,0,0,69439.875,0,4847,4847,89,1,0,0,0,0,0,65700,0
1280,0,2,1,0,0,0,5. Hispanic,49,47,0,0,0,67039.07,0,0,0,1,1,208019.72,0,5227,5227,50,0,1,0,1,1,1,35560.703,0
789,0,4,1,0,0,0,2. Black Non-Hispanic,,52,0,0,0,48838.25,,,,,,,,3538,3538,54,,,,,,,118227.98,0
906,0,4,1,1,0,0,4. Other / MultiRacial,,50,1,1,1,63.510799,,,,,,,,1133,378,,,,,,,,,
1677,0,2,1,0,0,0,5. Hispanic,21,19,0,0,1,35747.164,0,0,0,0,1,104193.05,0,27809,9270,,,,,,,,,
1262,0,4,0,0,0,0,2. Black Non-Hispanic,64,63,0,0,0,124195.84,0,0,0,0,0,209057.91,0,10628,5314,65,0,0,0,0,0,0,96181.688,0
49,0,2,1,0,0,0,1. White Non-Hispanic,,77,0,1,0,37506.086,,,,,,,,6788,6788,,,,,,,,,
2199,0,2,1,0,0,0,4. Other / MultiRacial,,66,0,1,0,57266.313,,,,,,,,3358,3358,,,,,,,,,
1626,0,3,1,0,0,0,5. Hispanic,21,20,0,1,0,42824.551,1,0,0,0,1,-16641.783,1,2984,1492,22,0,0,0,0,0,0,-850.7002,1
1584,0,2,1,0,0,0,5. Hispanic,53,52,0,1,1,36596.98,1,0,0,0,1,74469.266,0,5973,1991,54,1,1,0,0,0,1,58420.336,0
73,0,2,0,0,0,0,5. Hispanic,,21,0,0,1,24514.852,,,,,,,,3787,1894,,,,,,,,,
407,0,3,1,0,0,0,1. White Non-Hispanic,29,28,0,0,0,55396.34,0,0,0,0,0,126890.62,0,26363,8788,,,,,,,,,
927,0,4,1,0,0,0,1. White Non-Hispanic,65,64,0,0,0,52545.609,0,0,0,0,0,60076.422,0,7103,7103,66,0,0,0,0,0,0,102282.82,0
1711,1,2,1,1,0,1,2. Black Non-Hispanic,,23,1,0,1,22609.027,,,,,,,,18052,9026,,,,,,,,,
1911,0,3,0,0,0,0,1. White Non-Hispanic,63,62,0,0,0,38647.535,0,0,0,0,0,58118,0,10292,10292,65,0,0,0,0,0,0,26667.48,0
308,0,4,1,0,0,0,1. White Non-Hispanic,,77,0,0,0,81781.391,0,0,0,0,0,209057.91,0,7658,3829,79,0,0,0,0,0,0,49409.5,0
1428,0,4,1,0,0,0,1. White Non-Hispanic,65,52,0,0,0,97826.367,0,0,0,0,0,87403.398,0,2273,1136,66,0,0,0,0,0,0,164791.3,0
1922,0,3,0,0,0,0,2. Black Non-Hispanic,54,53,0,0,0,55230.5,0,0,0,0,0,98466.742,0,17030,8515,55,0,0,0,0,0,0,46472.809,0
1466,1,2,1,0,0,0,2. Black Non-Hispanic,34,33,1,0,0,57892.969,1,1,1,1,1,55015.277,0,2098,1049,35,0,1,0,1,1,1,52721.629,0
1988,0,4,1,0,0,0,1. White Non-Hispanic,61,60,0,0,0,38879,0,0,0,0,0,26159.873,0,9435,4718,,0,1,0,1,1,1,79243.555,0
1395,0,4,0,0,0,0,1. White Non-Hispanic,,64,0,0,0,123152.41,,,,,,,,9766,3255,,,,,,,,,
1322,0,3,1,0,0,0,1. White Non-Hispanic,54,53,0,0,0,99239.547,0,0,0,0,0,137174.67,0,4162,2081,55,0,0,0,0,0,0,29896.965,0
344,0,3,1,0,0,0,1. White Non-Hispanic,22,21,0,0,0,55189.297,0,0,0,0,0,196781.31,0,24533,6133,,,,,,,,,
686,0,4,1,0,0,0,1. White Non-Hispanic,,40,0,0,0,95095.328,,,,,,,,18584,6195,,,,,,,,,
1649,0,3,1,1,1,0,5. Hispanic,65,64,1,0,0,153063.09,1,0,0,1,1,29911.318,0,4426,2213,66,0,1,0,0,1,1,45556.68,0
2124,0,4,1,0,0,0,1. White Non-Hispanic,29,28,0,0,0,207400,0,1,0,0,1,39517.328,0,14533,7266,31,0,0,0,0,0,1,23637.82,0
685,0,3,0,0,0,0,2. Black Non-Hispanic,,63,0,0,0,124782.98,,,,,,,,17030,8515,,,,,,,,,
314,0,4,0,0,0,0,1. White Non-Hispanic,58,50,0,0,0,141347.52,0,0,0,0,0,58035.074,0,17336,8668,59,0,0,0,0,0,0,143447.81,0
757,0,3,1,0,0,0,1. White Non-Hispanic,,63,0,0,0,70490.484,,,,,,,,3145,3145,,,,,,,,,
1219,0,4,1,0,0,0,5. Hispanic,,60,0,0,0,113803.46,,,,,,,,7448,2483,,,,,,,,,
989,0,4,1,0,0,0,2. Black Non-Hispanic,29,28,0,0,0,207400,0,0,0,0,0,112792.5,0,8816,4408,30,0,0,0,0,0,0,123129.09,0
1916,0,4,1,0,0,0,2. Black Non-Hispanic,34,33,0,0,0,39027.789,0,0,0,0,0,31068.85,0,4967,2484,36,0,0,0,0,0,0,32277.303,0
1691,1,4,0,0,0,0,2. Black Non-Hispanic,54,53,1,0,0,37053.25,0,0,1,0,1,37733.25,0,6229,6229,55,0,0,0,0,0,0,36272.82,0
881,0,4,1,0,0,0,4. Other / MultiRacial,,32,0,0,0,73499.867,,,,,,,,2807,936,,,,,,,,,
1900,0,2,0,0,0,0,2. Black Non-Hispanic,64,63,0,1,0,12408.243,0,0,0,0,0,43539.195,0,4624,4624,65,0,0,0,0,0,0,0,1
2178,0,4,1,1,0,0,1. White Non-Hispanic,54,53,1,0,0,40329.25,1,0,0,1,1,112262.07,0,7103,7103,55,0,1,0,0,1,1,41594.82,0
369,0,4,0,0,0,0,1. White Non-Hispanic,,37,0,0,0,79437,,,,,,,,9708,4854,,,,,,,,,
620,0,4,0,0,0,0,1. White Non-Hispanic,,58,0,0,0,34253.25,,,,,,,,11998,11998,,,,,,,,,
2316,0,4,1,0,0,0,2. Black Non-Hispanic,68,66,0,0,0,109610.79,0,0,0,0,0,82343.922,0,2671,1336,69,0,0,0,0,0,0,13200,1
2084,1,3,1,0,0,0,3. Asian Non-Hispanic,,31,1,0,1,33473.117,,,,,,,,37212,18606,,,,,,,,,
190,0,4,0,0,0,0,3. Asian Non-Hispanic,,26,1,0,1,39670.129,,,,,,,,19253,4813,,,,,,,,,
1057,0,3,1,0,0,0,2. Black Non-Hispanic,76,75,0,1,0,22637.402,0,0,0,0,1,13725.98,1,6984,6984,77,1,0,0,0,0,0,27848.73,0
1066,0,4,0,0,0,0,1. White Non-Hispanic,58,57,0,0,0,126487.02,0,0,0,0,0,193809.94,0,13190,3298,59,0,0,0,0,0,0,206718.41,0
1565,0,4,1,0,0,0,2. Black Non-Hispanic,,39,0,0,0,207400,,,,,,,,7146,3573,,0,0,0,0,0,0,198492.11,0
375,0,4,1,0,0,0,1. White Non-Hispanic,67,65,0,0,0,188347.64,0,0,0,0,0,198586.66,0,3499,1750,68,0,0,0,0,0,0,206718.41,0
260,0,4,1,0,0,0,1. White Non-Hispanic,46,45,0,0,0,45943.25,0,0,0,0,0,24100.25,0,2125,2125,47,0,0,0,0,0,0,47013.82,0
386,0,3,0,0,0,0,4. Other / MultiRacial,,49,0,1,0,207400,,,,,,,,8121,2707,,,,,,,,,
11,0,4,0,0,0,0,1. White Non-Hispanic,32,32,0,0,0,69842.977,0,0,0,0,0,26340.129,1,15699,7850,33,0,0,0,0,0,0,15554.516,1
1592,0,3,1,0,0,0,1. White Non-Hispanic,58,57,0,0,1,11950,1,0,0,0,1,5760,1,7296,7296,59,0,1,0,0,0,1,-1212.0525,1
626,0,3,0,0,0,0,1. White Non-Hispanic,60,59,0,0,0,64981.391,0,0,0,0,0,69758.922,0,4301,4301,62,0,0,0,0,0,0,66090.164,0
1414,0,4,1,0,0,0,5. Hispanic,48,48,0,1,0,207400,0,0,0,0,0,209057.91,0,4700,2350,49,1,0,0,0,0,0,99287.734,0
1932,0,4,1,0,0,0,1. White Non-Hispanic,42,41,0,0,0,162740,0,0,0,0,0,151681.5,0,2663,1332,43,0,0,0,0,0,0,183370.48,0
1140,0,4,1,0,0,0,2. Black Non-Hispanic,66,64,0,0,1,16875,0,0,0,0,0,2164.1606,1,4230,1410,67,0,0,0,0,0,0,16741,1
2008,0,2,0,0,0,0,2. Black Non-Hispanic,23,22,0,1,0,39139.5,0,1,1,1,1,51303.992,0,3344,1672,24,0,0,0,1,1,1,35987.66,0
276,0,2,1,1,0,0,1. White Non-Hispanic,,61,1,0,0,19458.25,,,,,,,,10617,10617,,,,,,,,,
315,0,4,0,0,0,0,3. Asian Non-Hispanic,,30,0,0,0,96132.5,,,,,,,,37212,18606,,,,,,,,,
333,0,4,1,0,0,0,2. Black Non-Hispanic,51,50,0,0,0,77605.25,0,0,0,0,0,93195.367,0,4040,2020,52,0,0,0,0,0,0,72498.82,0
1808,0,4,1,0,0,0,5. Hispanic,,74,0,1,0,41980.324,,,,,,,,3221,1610,,,,,,,,,
1582,0,4,1,0,0,0,3. Asian Non-Hispanic,,22,0,0,0,61580.199,0,0,0,0,0,78501.25,0,13232,6616,,0,0,0,0,0,0,33017.82,0
943,0,3,1,1,0,0,2. Black Non-Hispanic,,39,1,1,0,55949.5,,,,,,,,9273,4636,41,0,0,1,0,0,1,991.59937,1
147,0,2,1,1,1,0,2. Black Non-Hispanic,63,61,1,1,0,20127.023,1,0,0,1,1,209057.91,0,2927,2927,64,1,1,0,0,0,1,24080.236,0
1178,0,2,1,0,0,0,5. Hispanic,71,70,0,1,0,24476.789,0,0,0,0,0,22992,0,5670,2835,72,1,0,0,0,0,0,35749.359,0
2186,0,4,0,0,0,0,1. White Non-Hispanic,47,46,0,0,0,113620.9,0,0,0,0,0,109820.9,0,9999,9999,48,0,0,0,0,0,0,115789.63,0
1683,0,4,1,0,0,0,1. White Non-Hispanic,67,67,0,0,0,155547.89,0,0,0,0,0,134684.48,0,7406,3703,69,0,0,0,0,0,0,117600,0
544,0,4,1,1,0,0,2. Black Non-Hispanic,64,63,1,0,0,42470.25,0,0,0,1,1,48938,0,4040,2020,65,0,1,0,0,1,1,40439,0
552,0,1,0,0,0,0,2. Black Non-Hispanic,,65,1,1,0,207400,,,,,,,,37212,12404,,,,,,,,,
451,0,2,0,0,0,0,5. Hispanic,,49,0,1,1,18736.063,,,,,,,,2745,1372,,,,,,,,,
1188,0,4,1,0,0,0,2. Black Non-Hispanic,,63,0,0,0,134879.08,,,,,,,,1770,885,,,,,,,,,
2019,0,1,1,0,0,0,5. Hispanic,,83,0,1,0,39719.617,,,,,,,,10802,5401,,,,,,,,,
1639,0,1,1,0,0,0,5. Hispanic,58,57,0,1,0,68895.023,0,0,1,0,1,175233.28,0,14005,4668,59,1,0,0,1,0,1,26467.617,1
1548,0,4,0,0,0,0,3. Asian Non-Hispanic,,56,0,0,0,48052.32,,,,,,,,18061,18061,,,,,,,,,
347,0,4,0,0,0,1,1. White Non-Hispanic,51,50,1,0,0,207400,0,0,0,0,0,209057.91,0,26525,8842,52,0,0,0,0,0,0,156777.97,0
1086,0,4,1,0,0,0,2. Black Non-Hispanic,32,31,0,0,0,54693.5,0,0,0,0,1,88666.141,0,8816,4408,33,0,0,0,0,1,1,55194.988,0
1032,0,2,1,0,0,0,1. White Non-Hispanic,,91,0,1,1,9120.4102,,,,,,,,6831,6831,,,,,,,,,
1633,0,3,1,0,0,0,5. Hispanic,,20,0,0,1,8309.6104,,,,,,,,4111,1370,22,0,0,0,0,0,0,100256.45,0
454,0,4,1,0,0,0,4. Other / MultiRacial,,55,0,0,0,36652.102,,,,,,,,4888,2444,,,,,,,,,
1901,0,3,0,0,0,0,1. White Non-Hispanic,71,70,0,0,0,63601.75,0,0,0,0,0,64102.75,0,19309,9654,72,0,0,0,0,0,0,-753.84613,1
893,0,1,1,0,0,0,1. White Non-Hispanic,,59,0,0,1,2762.8367,,,,,,,,19235,9618,,,,,,,,,
165,0,4,0,0,0,0,1. White Non-Hispanic,,76,0,1,0,48977.543,,,,,,,,5872,5872,,,,,,,,,
759,0,4,1,0,0,0,1. White Non-Hispanic,43,42,0,0,0,129388.92,0,0,0,0,0,128469.98,0,2663,1332,44,0,0,0,0,0,0,85887.469,0
2345,0,1,1,0,1,0,5. Hispanic,,50,1,0,0,33186.387,,,,,,,,3874,3874,,,,,,,,,
331,0,4,1,0,0,0,1. White Non-Hispanic,,24,1,0,1,1881.3347,,,,,,,,1824,1824,26,0,0,0,0,0,1,41578.996,0
412,0,3,1,1,0,0,5. Hispanic,73,72,1,1,0,73335.328,1,0,0,0,1,138576.36,0,7033,3516,75,1,0,0,0,0,1,25036.408,0
1139,0,3,0,0,0,0,5. Hispanic,67,66,0,0,0,87080.703,0,0,0,0,0,76750,0,6655,3328,68,0,0,0,0,0,0,-13200,1
97,0,4,1,0,0,0,1. White Non-Hispanic,,41,0,0,0,121494.5,,,,,,,,13700,4567,,,,,,,,,
1921,0,4,0,0,0,0,2. Black Non-Hispanic,,36,0,0,0,74540.68,,,,,,,,4928,1643,39,0,0,0,0,0,0,107961.92,0
2149,0,3,1,0,0,0,5. Hispanic,,21,0,1,1,34.419998,,,,,,,,10978,10978,,,,,,,,,
2320,0,4,0,0,0,0,1. White Non-Hispanic,56,55,1,1,0,65189.73,0,0,0,0,1,12492,0,8353,8353,58,1,0,0,0,1,1,20156,0
1879,0,4,1,0,0,0,1. White Non-Hispanic,39,38,0,0,0,73153.242,0,0,0,0,0,105419.88,0,11549,5774,40,0,0,0,0,0,0,206718.41,0
463,0,4,0,0,0,0,1. White Non-Hispanic,,49,0,0,0,94083.797,,,,,,,,12643,6322,,,,,,,,,
1011,0,2,1,0,0,0,2. Black Non-Hispanic,70,68,0,1,0,53599.945,0,0,0,0,0,84817.109,0,3820,1910,71,1,0,0,0,1,1,45565.039,0
102,0,4,1,0,0,0,1. White Non-Hispanic,77,76,0,0,0,182663.03,0,0,0,0,0,209057.91,0,2167,1084,78,0,0,0,0,0,0,1600,1
707,0,4,0,0,0,0,5. Hispanic,,40,0,0,0,97818.766,,,,,,,,6886,3443,,,,,,,,,
963,0,3,1,1,0,0,5. Hispanic,48,47,1,1,0,58776.281,0,0,0,0,0,30564.652,1,9529,3176,49,1,0,0,0,0,0,22350.01,1
1888,0,4,1,0,0,0,1. White Non-Hispanic,38,37,0,0,1,17951.104,0,0,0,0,0,16207.755,1,1795,898,39,0,0,0,0,0,0,5983.2568,1
1753,0,1,1,0,0,0,2. Black Non-Hispanic,,50,0,0,0,119741.83,,,,,,,,5204,2602,,,,,,,,,
1094,0,3,1,1,1,0,2. Black Non-Hispanic,45,44,1,0,0,20734.129,1,0,0,1,1,46068.547,0,3556,3556,47,1,1,0,0,1,1,-1482.34,1
